Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolate,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,tissue
SRR20993954,WGS,302,26455552736,PRJNA867688,SAMN30219872,Invertebrate,8254502728,UCLA,"SHL\, BML",2007-08-25,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010853,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03A09,San Miguel Isle,34.05266111 N 120.34653611 W,AWJG03A09,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:20:00Z,1,AWJG03A09,SRP390753,epipodial
SRR20993956,WGS,302,24032066458,PRJNA867688,SAMN30219871,Invertebrate,7558817065,UCLA,"SHL\, BML",2014-06-15,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010851,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03G08,Muniz Ranch,38.45571944 N 123.14509722 W,AWJG03G08,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:58:00Z,1,AWJG03G08,SRP390753,epipodial
SRR20993957,WGS,302,22909155864,PRJNA867688,SAMN30219870,Invertebrate,7214444139,UCLA,"SHL\, BML",2014-06-15,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010850,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03F08,Muniz Ranch,38.45571944 N 123.14509722 W,AWJG03F08,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:54:00Z,1,AWJG03F08,SRP390753,epipodial
SRR20993958,WGS,302,24627655758,PRJNA867688,SAMN30219826,Invertebrate,7881058035,UCLA,"SHL\, BML",2007-02-05,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010849,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03A03,VanDamme,39.26975833 N 123.79865833 W,AWJG03A03,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:46:00Z,1,AWJG03A03,SRP390753,epipodial
SRR20993959,WGS,302,17492708552,PRJNA867688,SAMN30219825,Invertebrate,5491324879,UCLA,"SHL\, BML",1999-10-27,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010848,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03H02,House Cove,39.36008333 N 123.82366666 W,AWJG03H02,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:44:00Z,1,AWJG03H02,SRP390753,epipodial
SRR20993960,WGS,302,17502209774,PRJNA867688,SAMN30219824,Invertebrate,5630673026,UCLA,Ian Taniguchi,2021-05-18,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010847,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03G02,Point Loma,32.67363333 N 117.24614722 W,AWJG03G02,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:49:00Z,1,AWJG03G02,SRP390753,epipodial
SRR20993961,WGS,302,19444019340,PRJNA867688,SAMN30219823,Invertebrate,6256174718,UCLA,ODFW,2021-06-17,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010846,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03F02,"Port Orford\, Nellie's Cove",42.4414 N 124.3025 W,AWJG03F02,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:42:00Z,1,AWJG03F02,SRP390753,epipodial
SRR20993962,WGS,302,20397182680,PRJNA867688,SAMN30219822,Invertebrate,6559991215,UCLA,ODFW,2021-05-26,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010845,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03E02,"Brookings\, Lone Ranch",42.0558 N 124.2057 W,AWJG03E02,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:58:00Z,1,AWJG03E02,SRP390753,epipodial
SRR20993964,WGS,302,20172769500,PRJNA867688,SAMN30219821,Invertebrate,6492325780,UCLA,Andrew Harmer,2021-05-06,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX17010843,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03D02,"Morro Bay\, Diablo Cove",35.21 N 120.8573 W,AWJG03D02,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:45:00Z,1,AWJG03D02,SRP390753,epipodial
SRR20993965,WGS,302,23292826328,PRJNA867688,SAMN30219820,Invertebrate,7331765361,UCLA,"SHL\, BML",2007-07-18,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010842,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03C02,Farallones Island,37.70085833 N 122.99649166 W,AWJG03C02,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:32:00Z,1,AWJG03C02,SRP390753,epipodial
SRR20993966,WGS,302,24109772568,PRJNA867688,SAMN30219819,Invertebrate,7584443523,UCLA,"SHL\, BML",2007-08-06,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX17010841,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03B02,Timber Cove,38.530525 N 123.27260555 W,AWJG03B02,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:56:00Z,1,AWJG03B02,SRP390753,epipodial
SRR20993967,WGS,302,23194747298,PRJNA867688,SAMN30219818,Invertebrate,7342471224,UCLA,"SHL\, BML",2007-02-05,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010840,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03A02,VanDamme,39.26975833 N 123.79865833 W,AWJG03A02,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:02:00Z,1,AWJG03A02,SRP390753,epipodial
SRR20993968,WGS,302,21998687170,PRJNA867688,SAMN30219817,Invertebrate,7050261364,UCLA,"SHL\, BML",1998-12-18,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010839,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03H01,Shelter Cover,40.02043888 N 124.06986666 W,AWJG03H01,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:47:00Z,1,AWJG03H01,SRP390753,epipodial
SRR20993969,WGS,302,21058864680,PRJNA867688,SAMN30219816,Invertebrate,6771648726,UCLA,"SHL\, BML",1999-08-20,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX17010838,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03G01,Crescent City,41.74355833 N 124.20152777 W,AWJG03G01,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:42:00Z,1,AWJG03G01,SRP390753,epipodial
SRR20993970,WGS,302,20160128988,PRJNA867688,SAMN30219815,Invertebrate,6603067083,UCLA,ODFW,2021-06-17,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010837,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03F01,"Port Orford\, Nellie's Cove",42.4414 N 124.3025 W,AWJG03F01,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:58:00Z,1,AWJG03F01,SRP390753,epipodial
SRR20993971,WGS,302,20074052344,PRJNA867688,SAMN30219814,Invertebrate,6393538718,UCLA,ODFW,2021-05-26,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010836,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03E01,"Brookings\, Lone Ranch",42.0558 N 124.2057 W,AWJG03E01,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:13:00Z,1,AWJG03E01,SRP390753,epipodial
SRR20993972,WGS,302,17611398176,PRJNA867688,SAMN30219813,Invertebrate,5759115970,UCLA,Fabiola Lafarga,2014,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010835,Mexico,North America,Mexico:Baja California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03D01,Santo Tomas,31.54910277 N 116.68323611 W,AWJG03D01,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:41:00Z,1,AWJG03D01,SRP390753,epipodial
SRR20993973,WGS,302,23416409862,PRJNA867688,SAMN30219812,Invertebrate,7321825150,UCLA,"SHL\, BML",2007-08-06,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX17010834,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03A01,Timber Cove,38.530525 N 123.27260555 W,AWJG03A01,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T20:01:00Z,1,AWJG03A01,SRP390753,epipodial
SRR20993975,WGS,302,15711365780,PRJNA867688,SAMN30219811,Invertebrate,4930009256,UCLA,"SHL\, BML",1998-12-18,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010832,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02H12,Shelter Cover,40.02043888 N 124.06986666 W,AWJG02H12,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:51:00Z,1,AWJG02H12,SRP390753,epipodial
SRR20993976,WGS,302,21007457334,PRJNA867688,SAMN30219810,Invertebrate,6630654923,UCLA,Ian Taniguchi,2021-05-18,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010831,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02G12,Point Loma,32.67363333 N 117.24614722 W,AWJG02G12,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:50:00Z,1,AWJG02G12,SRP390753,epipodial
SRR20993977,WGS,302,21758557910,PRJNA867688,SAMN30219809,Invertebrate,7013003359,UCLA,ODFW,2021-06-17,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX17010830,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02F12,"Port Orford\, Nellie's Cove",42.4414 N 124.3025 W,AWJG02F12,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:58:00Z,1,AWJG02F12,SRP390753,epipodial
SRR20993978,WGS,302,17536420636,PRJNA867688,SAMN30219808,Invertebrate,5561194017,UCLA,ODFW,2021-05-26,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010829,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02E12,"Brookings\, Lone Ranch",42.0558 N 124.2057 W,AWJG02E12,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:52:00Z,1,AWJG02E12,SRP390753,epipodial
SRR20993979,WGS,302,6520861614,PRJNA867688,SAMN30219807,Invertebrate,2160429870,UCLA,De Wit/Barshis/Sommer,2011-02-02,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010828,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02C12,Hopkins (Monterey),36.62073333 N 121.90196666 W,AWJG02C12,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:46:00Z,1,AWJG02C12,SRP390753,epipodial
SRR20993980,WGS,302,30310232114,PRJNA867688,SAMN30219806,Invertebrate,9437106086,UCLA,"SHL\, BML",2010-05-14,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010827,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02B12,Bodega Bay,38.31356666 N 123.07554722 W,AWJG02B12,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:11:00Z,1,AWJG02B12,SRP390753,epipodial
SRR20993981,WGS,302,24909953882,PRJNA867688,SAMN30219805,Invertebrate,7819978454,UCLA,"SHL\, BML",2011-08-15,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010826,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02A12,Salt Point,38.563975 N 123.33383888 W,AWJG02A12,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:04:00Z,1,AWJG02A12,SRP390753,epipodial
SRR20993982,WGS,302,25326916222,PRJNA867688,SAMN30219782,Invertebrate,7934538735,UCLA,"SHL\, BML",2008-03-29,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010825,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02F08,Brookings,42.04461111 N 124.28393611 W,AWJG02F08,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T18:11:00Z,1,AWJG02F08,SRP390753,epipodial
SRR20993984,WGS,302,21682141944,PRJNA867688,SAMN30219781,Invertebrate,6926155517,UCLA,Fabiola Lafarga,2019/2020,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010823,Mexico,North America,Mexico:Baja California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02E08,Ensenada,31.86674 N 116.59637 W,AWJG02E08,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:59:00Z,1,AWJG02E08,SRP390753,epipodial
SRR20993985,WGS,302,31020357632,PRJNA867688,SAMN30219780,Invertebrate,9639795911,UCLA,"SHL\, BML",2007-08-25,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX17010822,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02D08,San Miguel Isle,34.05266111 N 120.34653611 W,AWJG02D08,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T18:54:00Z,1,AWJG02D08,SRP390753,epipodial
SRR20993986,WGS,302,10339663996,PRJNA867688,SAMN30219779,Invertebrate,3437075478,UCLA,De Wit/Barshis,2011-02-02,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010821,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02C08,Hopkins (Monterey),36.62073333 N 121.90196666 W,AWJG02C08,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:39:00Z,1,AWJG02C08,SRP390753,epipodial
SRR20993987,WGS,302,21967979810,PRJNA867688,SAMN30219778,Invertebrate,6927893154,UCLA,"SHL\, BML",2010-05-14,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX17010820,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02B08,Bodega Bay,38.31356666 N 123.07554722 W,AWJG02B08,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:57:00Z,1,AWJG02B08,SRP390753,epipodial
SRR20993988,WGS,302,24141908690,PRJNA867688,SAMN30219777,Invertebrate,7637640423,UCLA,"SHL\, BML",1998-12-18,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010819,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02A08,Shelter Cover,40.02043888 N 124.06986666 W,AWJG02A08,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:12:00Z,1,AWJG02A08,SRP390753,epipodial
SRR20993989,WGS,302,21454717522,PRJNA867688,SAMN30219776,Invertebrate,6891317018,UCLA,ODFW,2021-05-21,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010818,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02G07,"Rogue Reef\, Gold Beach",42.2638 N 124.2802 W,AWJG02G07,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:49:00Z,1,AWJG02G07,SRP390753,epipodial
SRR20993990,WGS,302,26987550802,PRJNA867688,SAMN30219775,Invertebrate,8438350358,UCLA,"SHL\, BML",2008-03-29,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010817,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02F07,Brookings,42.04461111 N 124.28393611 W,AWJG02F07,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:23:00Z,1,AWJG02F07,SRP390753,epipodial
SRR20993991,WGS,302,21934420060,PRJNA867688,SAMN30219774,Invertebrate,6938646454,UCLA,Fabiola Lafarga,2016,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010816,Mexico,North America,Mexico:Baja California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02E07,Punta San Jose,31.46263611 N 116.59057777 W,AWJG02E07,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:05:00Z,1,AWJG02E07,SRP390753,epipodial
SRR20993992,WGS,302,25072787148,PRJNA867688,SAMN30219773,Invertebrate,7872902479,UCLA,"SHL\, BML",2007-08-25,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010815,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02D07,San Miguel Isle,34.05266111 N 120.34653611 W,AWJG02D07,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:02:00Z,1,AWJG02D07,SRP390753,epipodial
SRR20993993,WGS,302,25437434934,PRJNA867688,SAMN30219772,Invertebrate,8042146024,UCLA,"SHL\, BML",2007-08-06,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX17010814,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02C07,Timber Cove,38.530525 N 123.27260555 W,AWJG02C07,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:59:00Z,1,AWJG02C07,SRP390753,epipodial
SRR20993995,WGS,302,23959594008,PRJNA867688,SAMN30219771,Invertebrate,7509871865,UCLA,"SHL\, BML",2010-05-14,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010812,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02B07,Bodega Bay,38.31356666 N 123.07554722 W,AWJG02B07,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:09:00Z,1,AWJG02B07,SRP390753,epipodial
SRR20993996,WGS,302,20155668146,PRJNA867688,SAMN30219770,Invertebrate,6357122901,UCLA,"SHL\, BML",2011-08-15,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010811,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02A07,Salt Point,38.563975 N 123.33383888 W,AWJG02A07,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:49:00Z,1,AWJG02A07,SRP390753,epipodial
SRR20993997,WGS,302,22097618746,PRJNA867688,SAMN30219768,Invertebrate,7149485972,UCLA,ODFW,2021-06-17,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010810,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02G06,"Port Orford\, Nellie's Cove",42.4414 N 124.3025 W,AWJG02G06,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:01:00Z,1,AWJG02G06,SRP390753,epipodial
SRR20993998,WGS,302,28295479582,PRJNA867688,SAMN30219767,Invertebrate,8935070309,UCLA,"SHL\, BML",2008-03-29,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX17010809,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02F06,Brookings,42.04461111 N 124.28393611 W,AWJG02F06,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:55:00Z,1,AWJG02F06,SRP390753,epipodial
SRR20993999,WGS,302,18637460088,PRJNA867688,SAMN30219766,Invertebrate,6208726966,UCLA,Fabiola Lafarga,2014,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010808,Mexico,North America,Mexico:Baja California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02E06,Santo Tomas,31.54910277 N 116.68323611 W,AWJG02E06,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:01:00Z,1,AWJG02E06,SRP390753,epipodial
SRR20994000,WGS,302,20569779002,PRJNA867688,SAMN30219765,Invertebrate,6726546535,UCLA,Andrew Harmer,2021-05-06,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010807,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02D06,"Morro Bay\, Diablo Cove",35.21 N 120.8573 W,AWJG02D06,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:15:00Z,1,AWJG02D06,SRP390753,epipodial
SRR20994001,WGS,302,26492081448,PRJNA867688,SAMN30219764,Invertebrate,8319475847,UCLA,"SHL\, BML",2007-07-18,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010806,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02C06,Farallones Island,37.70085833 N 122.99649166 W,AWJG02C06,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T18:16:00Z,1,AWJG02C06,SRP390753,epipodial
SRR20994002,WGS,302,28812233594,PRJNA867688,SAMN30219763,Invertebrate,9038826767,UCLA,"SHL\, BML",2014-06-15,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010805,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02B06,Muniz Ranch,38.45571944 N 123.14509722 W,AWJG02B06,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:00:00Z,1,AWJG02B06,SRP390753,epipodial
SRR20994003,WGS,302,29047693934,PRJNA867688,SAMN30219762,Invertebrate,9362359976,UCLA,"SHL\, BML",1999-08-20,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010804,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02H05,Crescent City,41.74355833 N 124.20152777 W,AWJG02H05,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:28:00Z,1,AWJG02H05,SRP390753,epipodial
SRR20994004,WGS,302,24454251284,PRJNA867688,SAMN30219761,Invertebrate,7809389732,UCLA,ODFW,2021-06-17,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010803,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02G05,"Port Orford\, Nellie's Cove",42.4414 N 124.3025 W,AWJG02G05,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-10T18:16:00Z,1,AWJG02G05,SRP390753,epipodial
SRR20994006,WGS,302,22695859002,PRJNA867688,SAMN30219740,Invertebrate,7251806317,UCLA,"SHL\, BML",2008-03-29,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX17010801,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02F02,Brookings,42.04461111 N 124.28393611 W,AWJG02F02,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T18:30:00Z,1,AWJG02F02,SRP390753,epipodial
